Sentence #,Token_id,Word,Tag,Sentiment,Relation
Sentence: 142,15,wereld,I-expression,neg,-
Sentence: 142,16,uit,I-expression,neg,-
Sentence: 142,17,helpen,I-expression,neg,-
Sentence: 142,18,.,O,-,-
Sentence: 143,1,Koolhaas,B-holder,-,2
Sentence: 143,2,is,B-expression,pos,-
Sentence: 143,3,er,I-expression,pos,-
Sentence: 143,4,heilig,I-expression,pos,-
Sentence: 143,5,van,I-expression,pos,-
Sentence: 143,6,overtuigd,I-expression,pos,-
Sentence: 143,7,dat,I-expression,pos,-
Sentence: 143,8,de,B-target,-,2
Sentence: 143,9,komst,I-target,-,2
Sentence: 143,10,van,I-target,-,2
Sentence: 143,11,een,I-target,-,2
Sentence: 143,12,kerncentrale,I-target,-,2
Sentence: 143,13,in,I-target,-,2
Sentence: 143,14,Nederland,I-target,-,2
Sentence: 143,15,",",O,-,-
Sentence: 143,16,misschien,O,-,-
Sentence: 143,17,wel,O,-,-
Sentence: 143,18,in,O,-,-
Sentence: 143,19,Overijssel,O,-,-
Sentence: 143,20,",",O,-,-
Sentence: 143,21,noodzakelijk,I-expression,pos,-
Sentence: 143,22,is,I-expression,pos,-
Sentence: 143,23,.,O,-,-
Sentence: 144,1,Een,B-target,-,5
Sentence: 144,2,kerncentrale,I-target,-,5
Sentence: 144,3,is,O,-,-
Sentence: 144,4,dan,O,-,-
Sentence: 144,5,misschien,B-expression,pos,-
Sentence: 144,6,wel,I-expression,pos,-
Sentence: 144,7,een,I-expression,pos,-
Sentence: 144,8,goede,I-expression,pos,-
Sentence: 144,9,optie,I-expression,pos,-
Sentence: 144,10,.,O,-,-
Sentence: 145,1,Hij,O,-,-
Sentence: 145,2,doelt,O,-,-
Sentence: 145,3,daarmee,O,-,-
Sentence: 145,4,op,O,-,-
Sentence: 145,5,de,B-expression,pos,-
Sentence: 145,6,ambitie,I-expression,pos,-
Sentence: 145,7,om,O,-,-
Sentence: 145,8,in,B-target,-,5
Sentence: 145,9,2025,I-target,-,5
Sentence: 145,10,in,I-target,-,5
Sentence: 145,11,Zwolle,I-target,-,5
Sentence: 145,12,ruim,I-target,-,5
Sentence: 145,13,25,I-target,-,5
Sentence: 145,14,procent,I-target,-,5
Sentence: 145,15,duurzame,I-target,-,5
Sentence: 145,16,energie,I-target,-,5
Sentence: 145,17,op,I-target,-,5
Sentence: 145,18,te,I-target,-,5
Sentence: 145,19,wekken,I-target,-,5
Sentence: 145,20,.,O,-,-
Sentence: 146,1,Duitsland,B-holder,-,2
Sentence: 146,2,wil,B-expression,neg,-
Sentence: 146,3,de,I-expression,neg,-
Sentence: 146,4,toekomst,I-expression,neg,-
Sentence: 146,5,in,I-expression,neg,-
Sentence: 146,6,zonder,I-expression,neg,-
Sentence: 146,7,kolen,B-target,-,2
Sentence: 146,8,en,O,-,-
Sentence: 146,9,kernenergie,B-target,-,2
Sentence: 146,10,.,O,-,-
Sentence: 147,1,Hij,B-holder,-,2
Sentence: 147,2,maakte,B-expression,pos,-
Sentence: 147,3,zich,I-expression,pos,-
Sentence: 147,4,de,O,-,-
Sentence: 147,5,afgelopen,O,-,-
Sentence: 147,6,jaren,O,-,-
Sentence: 147,7,hard,I-expression,pos,-
Sentence: 147,8,voor,I-expression,pos,-
Sentence: 147,9,het,I-expression,pos,-
Sentence: 147,10,openen,I-expression,pos,-
Sentence: 147,11,van,I-expression,pos,-
Sentence: 147,12,de,B-target,-,2
Sentence: 147,13,nieuwe,I-target,-,2
Sentence: 147,14,kolencentrale,I-target,-,2
Sentence: 147,15,Datteln,I-target,-,2
Sentence: 147,16,in,I-target,-,2
Sentence: 147,17,het,I-target,-,2
Sentence: 147,18,Ruhrgebied,I-target,-,2
Sentence: 147,19,",",O,-,-
Sentence: 147,20,ondanks,O,-,-
Sentence: 147,21,het,B-expression,neg,-
Sentence: 147,22,afscheid,I-expression,neg,-
Sentence: 147,23,op,O,-,-
Sentence: 147,24,de,O,-,-
Sentence: 147,25,lange,O,-,-
Sentence: 147,26,termijn,O,-,-
Sentence: 147,27,van,I-expression,neg,-
Sentence: 147,28,kolen,B-target,-,21
Sentence: 147,29,in,I-target,-,21
Sentence: 147,30,Duitsland,I-target,-,21
Sentence: 147,31,.,O,-,-
Sentence: 148,1,Laschet,B-holder,-,7
Sentence: 148,2,staat,O,-,-
Sentence: 148,3,wat,O,-,-
Sentence: 148,4,hem,O,-,-
Sentence: 148,5,betreft,O,-,-
Sentence: 148,6,voor,O,-,-
Sentence: 148,7,het,B-expression,neg,-
Sentence: 148,8,‘,I-expression,neg,-
Sentence: 148,9,torpederen,I-expression,neg,-
Sentence: 148,10,’,I-expression,neg,-
Sentence: 148,11,van,I-expression,neg,-
Sentence: 148,12,de,B-target,-,7
Sentence: 148,13,energietransitie,I-target,-,7
Sentence: 148,14,.,O,-,-
Sentence: 149,1,Zowel,B-holder,-,6
Sentence: 149,2,coalitie,I-holder,-,6
Sentence: 149,3,-,I-holder,-,6
Sentence: 149,4,als,I-holder,-,6
Sentence: 149,5,regeringspartijen,I-holder,-,6
Sentence: 149,6,waren,B-expression,neg,-
Sentence: 149,7,vervolgens,O,-,-
Sentence: 149,8,bang,I-expression,neg,-
Sentence: 149,9,dat,I-expression,neg,-
Sentence: 149,10,de,B-target,-,6
Sentence: 149,11,hele,I-target,-,6
Sentence: 149,12,doorrekening,I-target,-,6
Sentence: 149,13,van,I-target,-,6
Sentence: 149,14,het,I-target,-,6
Sentence: 149,15,klimaatakkoord,I-target,-,6
Sentence: 149,16,niet,I-expression,neg,-
Sentence: 149,17,zou,I-expression,neg,-
Sentence: 149,18,deugen,I-expression,neg,-
Sentence: 149,19,.,O,-,-
Sentence: 150,1,In,O,-,-
Sentence: 150,2,Groningen,O,-,-
Sentence: 150,3,en,O,-,-
Sentence: 150,4,Drenthe,O,-,-
Sentence: 150,5,ontstond,B-expression,neg,-
Sentence: 150,6,de,O,-,-
Sentence: 150,7,afgelopen,O,-,-
Sentence: 150,8,jaren,O,-,-
Sentence: 150,9,fel,I-expression,neg,-
Sentence: 150,10,burgerprotest,I-expression,neg,-
Sentence: 150,11,tegen,I-expression,neg,-
Sentence: 150,12,grootschalige,B-target,-,5
Sentence: 150,13,windparken,I-target,-,5
Sentence: 150,14,.,O,-,-
Sentence: 73,1,Berkhout,B-holder,-,"5,20"
Sentence: 73,2,en,O,-,-
Sentence: 73,3,zijn,B-holder,-,"5,20"
Sentence: 73,4,medestanders,I-holder,-,"5,20"
Sentence: 73,5,trekken,B-expression,neg,-
Sentence: 73,6,gangbare,B-target,-,5
Sentence: 73,7,klimaatmodellen,I-target,-,5
Sentence: 73,8,",",O,-,-
Sentence: 73,9,onder,O,-,-
Sentence: 73,10,meer,O,-,-
Sentence: 73,11,over,O,-,-
Sentence: 73,12,rol,O,-,-
Sentence: 73,13,en,O,-,-
Sentence: 73,14,invloed,O,-,-
Sentence: 73,15,van,O,-,-
Sentence: 73,16,CO2,O,-,-
Sentence: 73,17,in,I-expression,neg,-
Sentence: 73,18,twijfel,I-expression,neg,-
Sentence: 73,19,maar,O,-,-
Sentence: 73,20,juichen,B-expression,pos,-
Sentence: 73,21,kernenergie,B-target,-,20
Sentence: 73,22,toe,I-expression,pos,-
Sentence: 73,23,.,O,-,-
Sentence: 84,1,Alfen,B-holder,-,"2,11"
Sentence: 84,2,speelt,B-expression,pos,-
Sentence: 84,3,een,I-expression,pos,-
Sentence: 84,4,duidelijke,I-expression,pos,-
Sentence: 84,5,rol,I-expression,pos,-
Sentence: 84,6,in,I-expression,pos,-
Sentence: 84,7,de,B-target,-,2
Sentence: 84,8,energietransitie,I-target,-,2
Sentence: 84,9,",",O,-,-
Sentence: 84,10,en,O,-,-
Sentence: 84,11,werkt,B-expression,pos,-
Sentence: 84,12,aan,I-expression,pos,-
Sentence: 84,13,verbetering,I-expression,pos,-
Sentence: 84,14,van,I-expression,pos,-
Sentence: 84,15,het,B-target,-,11
Sentence: 84,16,elektriciteitsnetwerk,I-target,-,11
Sentence: 84,17,.,O,-,-
Sentence: 119,1,Binnen,O,-,-
Sentence: 119,2,mum,O,-,-
Sentence: 119,3,van,O,-,-
Sentence: 119,4,tijd,O,-,-
Sentence: 119,5,gaat,O,-,-
Sentence: 119,6,het,O,-,-
Sentence: 119,7,niet,O,-,-
Sentence: 119,8,meer,O,-,-
Sentence: 119,9,over,O,-,-
Sentence: 119,10,je,O,-,-
Sentence: 119,11,auto,O,-,-
Sentence: 119,12,",",O,-,-
Sentence: 119,13,want,O,-,-
Sentence: 119,14,iemand,B-holder,-,"15,20,26"
Sentence: 119,15,heeft,B-expression,neg,-
Sentence: 119,16,boos,I-expression,neg,-
Sentence: 119,17,gereageerd,I-expression,neg,-
Sentence: 119,18,dat,O,-,-
Sentence: 119,19,waterstof,B-target,-,20
Sentence: 119,20,de,B-expression,pos,-
Sentence: 119,21,toekomst,I-expression,pos,-
Sentence: 119,22,is,O,-,-
Sentence: 119,23,en,O,-,-
Sentence: 119,24,batterijen,B-target,-,26
Sentence: 119,25,‘,O,-,-
Sentence: 119,26,zeer,B-expression,neg,-
Sentence: 119,27,vervuilend,I-expression,neg,-
Sentence: 119,28,’,O,-,-
Sentence: 119,29,zijn,O,-,-
Sentence: 119,30,.,O,-,-
