Sentence_id,Sentence #,Token_id,Word,Tag
339,Sentence: 339,12,te,I-target
339,Sentence: 339,13,investeren,I-target
339,Sentence: 339,14,er,B-expression
339,Sentence: 339,15,niet,I-expression
339,Sentence: 339,16,was,I-expression
339,Sentence: 339,17,.,O
345,Sentence: 345,1,Eist,B-expression
345,Sentence: 345,2,men,O
345,Sentence: 345,3,een,B-target
345,Sentence: 345,4,parlementair,I-target
345,Sentence: 345,5,onderzoek,I-target
345,Sentence: 345,6,naar,I-target
345,Sentence: 345,7,de,I-target
345,Sentence: 345,8,woekerprijzen,I-target
345,Sentence: 345,9,van,I-target
345,Sentence: 345,10,ons,I-target
345,Sentence: 345,11,geïmporteerd,I-target
345,Sentence: 345,12,voedsel,I-target
345,Sentence: 345,13,.,O
347,Sentence: 347,1,Kan,O
347,Sentence: 347,2,wel,O
347,Sentence: 347,3,zeggen,O
347,Sentence: 347,4,dat,O
347,Sentence: 347,5,de,B-target
347,Sentence: 347,6,rekening,I-target
347,Sentence: 347,7,voor,I-target
347,Sentence: 347,8,elektra,I-target
347,Sentence: 347,9,versus,O
347,Sentence: 347,10,gas,O
347,Sentence: 347,11,veel,B-expression
347,Sentence: 347,12,hoger,I-expression
347,Sentence: 347,13,is,O
347,Sentence: 347,14,.,O
348,Sentence: 348,1,De,B-expression
348,Sentence: 348,2,meest,I-expression
348,Sentence: 348,3,vervuilende,I-expression
348,Sentence: 348,4,bruinkoolcentrales,B-target
348,Sentence: 348,5,eerst,I-expression
348,Sentence: 348,6,sluiten,I-expression
348,Sentence: 348,7,",",O
348,Sentence: 348,8,is,O
348,Sentence: 348,9,veel,I-expression
348,Sentence: 348,10,effectiever,I-expression
348,Sentence: 348,11,dan,O
348,Sentence: 348,12,vlamnieuwe,O
348,Sentence: 348,13,NL,O
348,Sentence: 348,14,kolencentrales,O
348,Sentence: 348,15,sluiten,O
348,Sentence: 348,16,.,O
352,Sentence: 352,1,Ik,B-holder
352,Sentence: 352,2,maak,B-expression
352,Sentence: 352,3,liever,I-expression
352,Sentence: 352,4,tijd,I-expression
352,Sentence: 352,5,voor,I-expression
352,Sentence: 352,6,onderwerpen,B-target
352,Sentence: 352,7,waar,I-target
352,Sentence: 352,8,inwoners,I-target
352,Sentence: 352,9,van,I-target
352,Sentence: 352,10,@,I-target
352,Sentence: 352,11,westbetuwe,I-target
352,Sentence: 352,12,wat,I-expression
352,Sentence: 352,13,aan,I-expression
352,Sentence: 352,14,hebben,I-expression
352,Sentence: 352,15,:,O
352,Sentence: 352,16,rotonde,O
352,Sentence: 352,17,N327,O
352,Sentence: 352,18,",",O
352,Sentence: 352,19,woningbouw,O
352,Sentence: 352,20,",",O
352,Sentence: 352,21,mobiliteit,O
352,Sentence: 352,22,",",O
352,Sentence: 352,23,energietransitie,O
352,Sentence: 352,24,",",O
352,Sentence: 352,25,etc,O
352,Sentence: 352,26,.,O
353,Sentence: 353,1,De,B-target
353,Sentence: 353,2,energietransitie,I-target
353,Sentence: 353,3,levert,B-expression
353,Sentence: 353,4,ook,O
353,Sentence: 353,5,veel,I-expression
353,Sentence: 353,6,werk,I-expression
353,Sentence: 353,7,op,I-expression
353,Sentence: 353,8,",",O
353,Sentence: 353,9,dus,O
353,Sentence: 353,10,belastinggeld,O
353,Sentence: 353,11,.,O
356,Sentence: 356,1,Daarentegen,O
356,Sentence: 356,2,wil,B-expression
356,Sentence: 356,3,iedereen,B-holder
356,Sentence: 356,4,investeren,I-expression
356,Sentence: 356,5,in,I-expression
356,Sentence: 356,6,#,B-target
356,Sentence: 356,7,windenergie,I-target
356,Sentence: 356,8,en,I-target
356,Sentence: 356,9,zonne,I-target
356,Sentence: 356,10,energie,I-target
356,Sentence: 356,11,.,O
360,Sentence: 360,1,Investeringsfonds,B-holder
360,Sentence: 360,2,@,I-holder
360,Sentence: 360,3,Invest,I-holder
360,Sentence: 360,4,NL,I-holder
360,Sentence: 360,5,gaat,B-expression
360,Sentence: 360,6,met,O
360,Sentence: 360,7,"1,7",O
360,Sentence: 360,8,miljard,O
360,Sentence: 360,9,euro,O
360,Sentence: 360,10,overheidsgeld,O
360,Sentence: 360,11,de,B-target
360,Sentence: 360,12,energietransitie,I-target
360,Sentence: 360,13,versnellen,I-expression
360,Sentence: 360,14,.,O
363,Sentence: 363,1,Mais,B-target
363,Sentence: 363,2,in,I-target
363,Sentence: 363,3,biomassa,I-target
363,Sentence: 363,4,centrales,I-target
363,Sentence: 363,5,is,O
363,Sentence: 363,6,al,O
363,Sentence: 363,7,duurzamer,B-expression
363,Sentence: 363,8,dan,O
363,Sentence: 363,9,bomen,O
363,Sentence: 363,10,.,O
367,Sentence: 367,1,De,B-target
367,Sentence: 367,2,bochten,I-target
367,Sentence: 367,3,waarin,I-target
367,Sentence: 367,4,men,I-target
367,Sentence: 367,5,zich,I-target
367,Sentence: 367,6,heeft,I-target
367,Sentence: 367,7,gewrongen,I-target
367,Sentence: 367,8,om,O
367,Sentence: 367,9,kernenergie,O
367,Sentence: 367,10,buiten,O
367,Sentence: 367,11,de,O
367,Sentence: 367,12,deur,O
367,Sentence: 367,13,te,O
367,Sentence: 367,14,houden,O
367,Sentence: 367,15,",",O
367,Sentence: 367,16,vooral,O
367,Sentence: 367,17,dat,O
367,Sentence: 367,18,2030,O
367,Sentence: 367,19,argument,O
367,Sentence: 367,20,",",O
367,Sentence: 367,21,is,O
367,Sentence: 367,22,lachwekkend,B-expression
367,Sentence: 367,23,.,O
368,Sentence: 368,1,Gezondheid,B-target
368,Sentence: 368,2,is,O
368,Sentence: 368,3,in,O
368,Sentence: 368,4,NL,O
368,Sentence: 368,5,van,B-expression
368,Sentence: 368,6,ondergeschikt,I-expression
368,Sentence: 368,7,belang,I-expression
368,Sentence: 368,8,...,O
368,Sentence: 368,9,.,O
368,Sentence: 368,10,.,O
368,Sentence: 368,11,.,O
368,Sentence: 368,12,.,O
369,Sentence: 369,1,Dat,B-target
369,Sentence: 369,2,wil,B-expression
369,Sentence: 369,3,het,B-holder
369,Sentence: 369,4,Arnhemse,I-holder
369,Sentence: 369,5,college,I-holder
369,Sentence: 369,6,",",O
369,Sentence: 369,7,dat,O
369,Sentence: 369,8,dit,O
369,Sentence: 369,9,voorstel,O
369,Sentence: 369,10,aan,O
369,Sentence: 369,11,de,O
369,Sentence: 369,12,gemeenteraad,O
369,Sentence: 369,13,voorlegt,O
369,Sentence: 369,14,.,O
372,Sentence: 372,1,Alle,O
372,Sentence: 372,2,hens,O
372,Sentence: 372,3,aan,O
372,Sentence: 372,4,dek,O
372,Sentence: 372,5,nu,O
372,Sentence: 372,6,voor,O
372,Sentence: 372,7,fossiele,O
372,Sentence: 372,8,centrales,O
372,Sentence: 372,9,",",O
372,Sentence: 372,10,daar,B-target
372,Sentence: 372,11,kunnen,B-expression
372,Sentence: 372,12,we,O
372,Sentence: 372,13,zo,O
372,Sentence: 372,14,toch,O
372,Sentence: 372,15,niet,I-expression
372,Sentence: 372,16,zonder,I-expression
372,Sentence: 372,17,.,O
374,Sentence: 374,1,Daarom,O
374,Sentence: 374,2,ben,B-expression
374,Sentence: 374,3,ik,B-holder
374,Sentence: 374,4,blij,I-expression
374,Sentence: 374,5,dat,O
374,Sentence: 374,6,ik,B-target
374,Sentence: 374,7,veel,I-target
374,Sentence: 374,8,mensen,I-target
374,Sentence: 374,9,uit,I-target
374,Sentence: 374,10,die,I-target
374,Sentence: 374,11,verschillende,I-target
374,Sentence: 374,12,sectoren,I-target
374,Sentence: 374,13,heb,I-target
374,Sentence: 374,14,gesproken,I-target
374,Sentence: 374,15,in,O
374,Sentence: 374,16,Davos,O
374,Sentence: 374,17,.,O
376,Sentence: 376,1,De,O
376,Sentence: 376,2,afgelopen,O
376,Sentence: 376,3,week,O
376,Sentence: 376,4,was,O
376,Sentence: 376,5,het,O
376,Sentence: 376,6,echt,B-expression
376,Sentence: 376,7,prut,I-expression
376,Sentence: 376,8,met,I-expression
376,Sentence: 376,9,de,B-target
376,Sentence: 376,10,windenergie,I-target
376,Sentence: 376,11,.,O
377,Sentence: 377,1,Elektrolyse,B-target
377,Sentence: 377,2,en,O
377,Sentence: 377,3,het,B-target
377,Sentence: 377,4,vervolgens,I-target
377,Sentence: 377,5,geschikt,I-target
377,Sentence: 377,6,maken,I-target
377,Sentence: 377,7,van,I-target
377,Sentence: 377,8,waterstof,I-target
377,Sentence: 377,9,voor,O
377,Sentence: 377,10,transport/opslag,O
377,Sentence: 377,11,is,O
377,Sentence: 377,12,een,B-expression
377,Sentence: 377,13,bijzonder,I-expression
377,Sentence: 377,14,inefficient,I-expression
377,Sentence: 377,15,proces,I-expression
377,Sentence: 377,16,.,O
379,Sentence: 379,1,Hier,O
379,Sentence: 379,2,in,O
379,Sentence: 379,3,#,O
379,Sentence: 379,4,Meerhoven,O
379,Sentence: 379,5,zie,O
379,Sentence: 379,6,ook,O
379,Sentence: 379,7,meer,O
379,Sentence: 379,8,mensen,O
379,Sentence: 379,9,het,O
379,Sentence: 379,10,licht,O
379,Sentence: 379,11,en,O
379,Sentence: 379,12,stappen,B-expression
379,Sentence: 379,13,van,I-expression
379,Sentence: 379,14,het,B-target
379,Sentence: 379,15,warmtenet,I-target
379,Sentence: 379,16,af,I-expression
379,Sentence: 379,17,.,O
380,Sentence: 380,1,Neem,B-expression
380,Sentence: 380,2,voorbeeld,I-expression
380,Sentence: 380,3,aan,I-expression
380,Sentence: 380,4,Dld,B-target
380,Sentence: 380,5,",",O
380,Sentence: 380,6,die,O
380,Sentence: 380,7,hebben,O
380,Sentence: 380,8,dit,O
380,Sentence: 380,9,recent,O
380,Sentence: 380,10,gedaan,O
380,Sentence: 380,11,of,O
380,Sentence: 380,12,volg,O
380,Sentence: 380,13,beleid,O
380,Sentence: 380,14,UK,O
380,Sentence: 380,15,.,O
381,Sentence: 381,1,Kwam,B-expression
381,Sentence: 381,2,er,I-expression
381,Sentence: 381,3,niets,I-expression
381,Sentence: 381,4,terecht,I-expression
381,Sentence: 381,5,van,I-expression
381,Sentence: 381,6,het,B-target
381,Sentence: 381,7,indammen,I-target
381,Sentence: 381,8,van,I-target
381,Sentence: 381,9,gelukszoekers,I-target
381,Sentence: 381,10,...,O
383,Sentence: 383,1,SGP,B-holder
383,Sentence: 383,2,vindt,O
383,Sentence: 383,3,de,B-target
383,Sentence: 383,4,genoemde,I-target
383,Sentence: 383,5,risico's,I-target
383,Sentence: 383,6,goed,B-expression
383,Sentence: 383,7,in,I-expression
383,Sentence: 383,8,beeld,I-expression
383,Sentence: 383,9,gebracht,I-expression
383,Sentence: 383,10,.,O
384,Sentence: 384,1,Laat,B-expression
384,Sentence: 384,2,bewoners,B-target
384,Sentence: 384,3,meedenken,I-target
384,Sentence: 384,4,over,O
384,Sentence: 384,5,de,O
384,Sentence: 384,6,invulling,O
384,Sentence: 384,7,van,O
384,Sentence: 384,8,verduurzaming,O
384,Sentence: 384,9,.,O
385,Sentence: 385,1,De,B-holder
385,Sentence: 385,2,hele,I-holder
385,Sentence: 385,3,olie,I-holder
385,Sentence: 385,4,-,I-holder
385,Sentence: 385,5,en,I-holder
385,Sentence: 385,6,gassector,I-holder
385,Sentence: 385,7,legt,B-expression
385,Sentence: 385,8,zich,I-expression
385,Sentence: 385,9,toe,I-expression
385,Sentence: 385,10,op,I-expression
385,Sentence: 385,11,het,B-target
385,Sentence: 385,12,inzamelen,I-target
385,Sentence: 385,13,en,I-target
385,Sentence: 385,14,terug,I-target
385,Sentence: 385,15,uit,I-target
385,Sentence: 385,16,de,I-target
385,Sentence: 385,17,rivieren,I-target
385,Sentence: 385,18,vissen,I-target
385,Sentence: 385,19,van,I-target
385,Sentence: 385,20,plastic,I-target
385,Sentence: 385,21,afval,I-target
385,Sentence: 385,22,.,O
390,Sentence: 390,1,Daarom,O
390,Sentence: 390,2,is,O
390,Sentence: 390,3,het,B-target
390,Sentence: 390,4,bizar,B-expression
390,Sentence: 390,5,dat,O
390,Sentence: 390,6,we,O
390,Sentence: 390,7,12,O
390,Sentence: 390,8,keer,O
390,Sentence: 390,9,zoveel,O
390,Sentence: 390,10,energie,O
390,Sentence: 390,11,verkrijgen,O
390,Sentence: 390,12,van,O
390,Sentence: 390,13,steenkool,O
390,Sentence: 390,14,als,O
390,Sentence: 390,15,van,O
390,Sentence: 390,16,kernenergie,O
390,Sentence: 390,17,.,O
391,Sentence: 391,1,Decennialang,O
391,Sentence: 391,2,frustreert,B-expression
391,Sentence: 391,3,links,B-holder
391,Sentence: 391,4,de,I-expression
391,Sentence: 391,5,ontwikkeling,I-expression
391,Sentence: 391,6,van,I-expression
391,Sentence: 391,7,#,B-target
391,Sentence: 391,8,biomassa,I-target
391,Sentence: 391,9,en,O
391,Sentence: 391,10,#,B-target
391,Sentence: 391,11,kernenergie,I-target
391,Sentence: 391,12,in,I-target
391,Sentence: 391,13,NL,I-target
391,Sentence: 391,14,.,O
396,Sentence: 396,1,ALTIJD,B-expression
396,Sentence: 396,2,eerst,I-expression
396,Sentence: 396,3,goed,B-target
396,Sentence: 396,4,isoleren,I-target
396,Sentence: 396,5,",",O
396,Sentence: 396,6,beginnend,O
396,Sentence: 396,7,bij,O
396,Sentence: 396,8,no,O
396,Sentence: 396,9,regret,O
396,Sentence: 396,10,.,O
397,Sentence: 397,1,Elektrificatie,B-target
397,Sentence: 397,2,is,O
397,Sentence: 397,3,een,B-expression
397,Sentence: 397,4,belangrijk,I-expression
397,Sentence: 397,5,deel,I-expression
397,Sentence: 397,6,van,I-expression
397,Sentence: 397,7,besparen,I-expression
397,Sentence: 397,8,.,O
399,Sentence: 399,1,Investeringen,B-target
399,Sentence: 399,2,in,I-target
399,Sentence: 399,3,windparken,I-target
399,Sentence: 399,4,op,I-target
399,Sentence: 399,5,de,I-target
399,Sentence: 399,6,Noordzee,I-target
399,Sentence: 399,7,komen,B-expression
399,Sentence: 399,8,te,I-expression
399,Sentence: 399,9,laat,I-expression
399,Sentence: 399,10,voor,O
399,Sentence: 399,11,doelstellingen,O
399,Sentence: 399,12,2020,O
399,Sentence: 399,13,.,O
401,Sentence: 401,1,En,O
401,Sentence: 401,2,wat,O
401,Sentence: 401,3,betreft,O
401,Sentence: 401,4,biodiversiteit,O
401,Sentence: 401,5,:,O
401,Sentence: 401,6,die,B-target
401,Sentence: 401,7,is,O
401,Sentence: 401,8,bij,O
401,Sentence: 401,9,een,O
401,Sentence: 401,10,zorgvuldig,O
401,Sentence: 401,11,opgezet,O
401,Sentence: 401,12,en,O
401,Sentence: 401,13,beheerd,O
401,Sentence: 401,14,zonnepark,O
401,Sentence: 401,15,al,B-expression
401,Sentence: 401,16,snel,I-expression
401,Sentence: 401,17,beter,I-expression
401,Sentence: 401,18,dan,I-expression
401,Sentence: 401,19,bij,I-expression
401,Sentence: 401,20,een,I-expression
401,Sentence: 401,21,100,I-expression
401,Sentence: 401,22,%,I-expression
401,Sentence: 401,23,raaigras,I-expression
401,Sentence: 401,24,groene,I-expression
401,Sentence: 401,25,woestijn,I-expression
401,Sentence: 401,26,.,O
404,Sentence: 404,1,Bomen,B-target
404,Sentence: 404,2,kappen,I-target
404,Sentence: 404,3,terwijl,O
404,Sentence: 404,4,dat,O
404,Sentence: 404,5,de,O
404,Sentence: 404,6,longen,O
404,Sentence: 404,7,van,O
404,Sentence: 404,8,de,O
404,Sentence: 404,9,aarde,O
404,Sentence: 404,10,zijn,O
404,Sentence: 404,11,zo,B-expression
404,Sentence: 404,12,dom,I-expression
404,Sentence: 404,13,bezig,I-expression
404,Sentence: 404,14,.,O
405,Sentence: 405,1,Maar,O
405,Sentence: 405,2,wat,O
405,Sentence: 405,3,mij,B-holder
405,Sentence: 405,4,betreft,O
405,Sentence: 405,5,nog,B-expression
405,Sentence: 405,6,een,I-expression
405,Sentence: 405,7,reden,I-expression
405,Sentence: 405,8,om,I-expression
405,Sentence: 405,9,zsm,I-expression
405,Sentence: 405,10,van,I-expression
405,Sentence: 405,11,fossiele,B-target
405,Sentence: 405,12,brandstoffen,I-target
405,Sentence: 405,13,af,I-expression
405,Sentence: 405,14,te,I-expression
405,Sentence: 405,15,gaan,I-expression
405,Sentence: 405,16,.,O
409,Sentence: 409,1,Het,O
409,Sentence: 409,2,is,O
409,Sentence: 409,3,het,B-expression
409,Sentence: 409,4,plan,I-expression
409,Sentence: 409,5,om,I-expression
409,Sentence: 409,6,af,I-expression
409,Sentence: 409,7,te,I-expression
409,Sentence: 409,8,kicken,I-expression
409,Sentence: 409,9,van,I-expression
409,Sentence: 409,10,onze,I-expression
409,Sentence: 409,11,verslaving,I-expression
409,Sentence: 409,12,aan,I-expression
409,Sentence: 409,13,fossiele,B-target
409,Sentence: 409,14,brandstoffen,I-target
409,Sentence: 409,15,.,O
410,Sentence: 410,1,Naast,O
410,Sentence: 410,2,het,O
410,Sentence: 410,3,circulair,O
410,Sentence: 410,4,inzetten,O
410,Sentence: 410,5,van,O
410,Sentence: 410,6,reststromen,O
410,Sentence: 410,7,",",O
410,Sentence: 410,8,realiseren,B-expression
410,Sentence: 410,9,wij,B-holder
410,Sentence: 410,10,veel,B-target
410,Sentence: 410,11,duurzame,I-target
410,Sentence: 410,12,initiatieven,I-target
410,Sentence: 410,13,in,O
410,Sentence: 410,14,samenwerking,O
410,Sentence: 410,15,met,O
410,Sentence: 410,16,partijen,O
410,Sentence: 410,17,binnen,O
410,Sentence: 410,18,en,O
410,Sentence: 410,19,buiten,O
410,Sentence: 410,20,de,O
410,Sentence: 410,21,keten,O
410,Sentence: 410,22,.,O
411,Sentence: 411,1,Geen,B-expression
411,Sentence: 411,2,enkele,I-expression
411,Sentence: 411,3,energiebron,B-target
411,Sentence: 411,4,is,O
411,Sentence: 411,5,ideaal,I-expression
411,Sentence: 411,6,",",O
411,Sentence: 411,7,allemaal,O
411,Sentence: 411,8,hebben,B-expression
411,Sentence: 411,9,ze,B-target
411,Sentence: 411,10,veel,I-expression
411,Sentence: 411,11,nadelen,I-expression
411,Sentence: 411,12,.,O
413,Sentence: 413,1,Alles,B-target
413,Sentence: 413,2,volzetten,I-target
413,Sentence: 413,3,met,I-target
413,Sentence: 413,4,kerncentrales,I-target
413,Sentence: 413,5,is,O
413,Sentence: 413,6,evengoed,O
413,Sentence: 413,7,géén,B-expression
413,Sentence: 413,8,optie,I-expression
413,Sentence: 413,9,.,O
414,Sentence: 414,1,Het,O
414,Sentence: 414,2,zou,O
414,Sentence: 414,3,beter,B-expression
414,Sentence: 414,4,en,I-expression
414,Sentence: 414,5,goedkoper,I-expression
414,Sentence: 414,6,zijn,I-expression
414,Sentence: 414,7,om,B-target
414,Sentence: 414,8,zonneoverkapping,I-target
414,Sentence: 414,9,boven,I-target
414,Sentence: 414,10,die,I-target
414,Sentence: 414,11,fietspaden,I-target
414,Sentence: 414,12,te,I-target
414,Sentence: 414,13,maken,I-target
414,Sentence: 414,14,.,O
417,Sentence: 417,1,Frankrijk,O
417,Sentence: 417,2,heeft,O
417,Sentence: 417,3,dat,O
417,Sentence: 417,4,in,O
417,Sentence: 417,5,de,O
417,Sentence: 417,6,jaren,O
417,Sentence: 417,7,80,O
417,Sentence: 417,8,gedaan,O
417,Sentence: 417,9,en,O
417,Sentence: 417,10,ik,B-holder
417,Sentence: 417,11,zie,B-expression
417,Sentence: 417,12,niet,I-expression
417,Sentence: 417,13,in,I-expression
417,Sentence: 417,14,waarom,O
417,Sentence: 417,15,dat,B-target
417,Sentence: 417,16,nu,I-expression
417,Sentence: 417,17,niet,I-expression
417,Sentence: 417,18,zou,I-expression
417,Sentence: 417,19,kunnen,I-expression
417,Sentence: 417,20,.,O
419,Sentence: 419,1,Verder,O
419,Sentence: 419,2,ben,B-expression
419,Sentence: 419,3,ik,B-holder
419,Sentence: 419,4,voor,I-expression
419,Sentence: 419,5,een,B-target
419,Sentence: 419,6,schonere,I-target
419,Sentence: 419,7,milieu,I-target
419,Sentence: 419,8,echter,O
419,Sentence: 419,9,ik,B-holder
419,Sentence: 419,10,ben,B-expression
419,Sentence: 419,11,voorstander,I-expression
419,Sentence: 419,12,van,I-expression
419,Sentence: 419,13,kernenergie,B-target
419,Sentence: 419,14,en,O
419,Sentence: 419,15,innovatie,B-target
419,Sentence: 419,16,en,O
419,Sentence: 419,17,geen,B-target
419,Sentence: 419,18,verboden,I-target
419,Sentence: 419,19,.,O
423,Sentence: 423,1,Nee,O
423,Sentence: 423,2,geen,B-expression
423,Sentence: 423,3,H2,B-target
423,Sentence: 423,4,.,O
423,Sentence: 423,5,dat,B-target
423,Sentence: 423,6,is,O
423,Sentence: 423,7,zeer,B-expression
423,Sentence: 423,8,inefficiënt,I-expression
423,Sentence: 423,9,maar,O
423,Sentence: 423,10,20,O
423,Sentence: 423,11,%,O
423,Sentence: 423,12,rendement,O
423,Sentence: 423,13,.,O
425,Sentence: 425,1,En,O
425,Sentence: 425,2,ja,O
425,Sentence: 425,3,wellicht,O
425,Sentence: 425,4,was,O
425,Sentence: 425,5,het,B-target
425,Sentence: 425,6,nodig,B-expression
425,Sentence: 425,7,",",O
425,Sentence: 425,8,want,O
425,Sentence: 425,9,driekwart,O
425,Sentence: 425,10,jaar,O
425,Sentence: 425,11,geleden,O
425,Sentence: 425,12,wilde,B-expression
425,Sentence: 425,13,de,B-holder
425,Sentence: 425,14,SP,I-holder
425,Sentence: 425,15,nog,O
425,Sentence: 425,16,gewoon,O
425,Sentence: 425,17,overal,B-target
425,Sentence: 425,18,windmolens,I-target
425,Sentence: 425,19,.,O
428,Sentence: 428,1,Het,O
428,Sentence: 428,2,lijken,O
428,Sentence: 428,3,Allemaal,O
428,Sentence: 428,4,aardige,O
428,Sentence: 428,5,fatsoenlijke,O
428,Sentence: 428,6,mensen,O
428,Sentence: 428,7,maar,O
428,Sentence: 428,8,het,B-holder
428,Sentence: 428,9,gedachtengoed,I-holder
428,Sentence: 428,10,stuurt,B-expression
428,Sentence: 428,11,aan,I-expression
428,Sentence: 428,12,op,I-expression
428,Sentence: 428,13,het,I-expression
428,Sentence: 428,14,kapotmaken,I-expression
428,Sentence: 428,15,van,I-expression
428,Sentence: 428,16,Nederland,B-target
428,Sentence: 428,17,en,I-target
428,Sentence: 428,18,haar,I-target
428,Sentence: 428,19,bewoners,I-target
428,Sentence: 428,20,.,O
429,Sentence: 429,1,Gas,B-target
429,Sentence: 429,2,is,O
429,Sentence: 429,3,geen,B-expression
429,Sentence: 429,4,sine,I-expression
429,Sentence: 429,5,qua,I-expression
429,Sentence: 429,6,non,I-expression
429,Sentence: 429,7,om,O
429,Sentence: 429,8,electriciteit,O
429,Sentence: 429,9,op,O
429,Sentence: 429,10,te,O
429,Sentence: 429,11,wekken,O
429,Sentence: 429,12,...,O
432,Sentence: 432,1,Professor,B-holder
432,Sentence: 432,2,@,I-holder
432,Sentence: 432,3,Grimm,I-holder
432,Sentence: 432,4,Veronika,I-holder
432,Sentence: 432,5,ziet,B-expression
432,Sentence: 432,6,grote,I-expression
432,Sentence: 432,7,kansen,I-expression
432,Sentence: 432,8,voor,I-expression
432,Sentence: 432,9,#,B-target
432,Sentence: 432,10,Europa,I-target
432,Sentence: 432,11,bij,I-target
432,Sentence: 432,12,groene,I-target
432,Sentence: 432,13,#,B-target
432,Sentence: 432,14,waterstof,I-target
432,Sentence: 432,15,.,O
436,Sentence: 436,1,Voor,O
436,Sentence: 436,2,de,O
436,Sentence: 436,3,Nederlandse,O
436,Sentence: 436,4,delegatie,O
436,Sentence: 436,5,die,O
436,Sentence: 436,6,er,O
436,Sentence: 436,7,wel,O
436,Sentence: 436,8,naartoe,O
436,Sentence: 436,9,ging,O
436,Sentence: 436,10,was,B-expression
436,Sentence: 436,11,het,B-target
436,Sentence: 436,12,echter,O
436,Sentence: 436,13,een,I-expression
436,Sentence: 436,14,waardevolle,I-expression
436,Sentence: 436,15,bijeenkomst,I-expression
436,Sentence: 436,16,.,O
437,Sentence: 437,1,Ten,O
437,Sentence: 437,2,tweede,O
437,Sentence: 437,3,CO2,B-target
437,Sentence: 437,4,verhaal,I-target
437,Sentence: 437,5,en,O
437,Sentence: 437,6,AGW,B-target
437,Sentence: 437,7,is,O
437,Sentence: 437,8,zwaar,B-expression
437,Sentence: 437,9,overdreven,I-expression
437,Sentence: 437,10,en,O
437,Sentence: 437,11,ten,O
437,Sentence: 437,12,derde,O
437,Sentence: 437,13,:,O
437,Sentence: 437,14,wind,B-target
437,Sentence: 437,15,en,I-target
437,Sentence: 437,16,zonne,I-target
437,Sentence: 437,17,energie,I-target
437,Sentence: 437,18,zijn,O
437,Sentence: 437,19,de,B-expression
437,Sentence: 437,20,oplossing,I-expression
437,Sentence: 437,21,niet,I-expression
437,Sentence: 437,22,.,O
439,Sentence: 439,1,Dat,B-target
439,Sentence: 439,2,klopt,B-expression
439,Sentence: 439,3,natuurlijk,O
439,Sentence: 439,4,niet,I-expression
439,Sentence: 439,5,als,O
439,Sentence: 439,6,je,O
439,Sentence: 439,7,naar,O
439,Sentence: 439,8,de,O
439,Sentence: 439,9,vervuiling,O
439,Sentence: 439,10,per,O
439,Sentence: 439,11,type,O
439,Sentence: 439,12,energiebron,O
439,Sentence: 439,13,kijkt,O
439,Sentence: 439,14,.,O
440,Sentence: 440,1,Het,B-target
440,Sentence: 440,2,plaatsen,I-target
440,Sentence: 440,3,van,I-target
440,Sentence: 440,4,zonnepanelen,I-target
440,Sentence: 440,5,op,I-target
440,Sentence: 440,6,daken,I-target
440,Sentence: 440,7,van,I-target
440,Sentence: 440,8,bedrijven,I-target
440,Sentence: 440,9,en,I-target
440,Sentence: 440,10,scholen,I-target
440,Sentence: 440,11,slaat,B-expression
440,Sentence: 440,12,aan,I-expression
440,Sentence: 440,13,in,O
440,Sentence: 440,14,Oosterhout,O
440,Sentence: 440,15,.,O
441,Sentence: 441,1,Mensen,O
441,Sentence: 441,2,mensen,O
441,Sentence: 441,3,wat,O
441,Sentence: 441,4,zijn,O
441,Sentence: 441,5,voorheen,B-target
441,Sentence: 441,6,idealistisch,I-target
441,Sentence: 441,7,ingestelde,I-target
441,Sentence: 441,8,organisaties,I-target
441,Sentence: 441,9,toch,O
441,Sentence: 441,10,veelal,O
441,Sentence: 441,11,afgegleden,B-expression
441,Sentence: 441,12,richting,I-expression
441,Sentence: 441,13,botte,I-expression
441,Sentence: 441,14,commerciele,I-expression
441,Sentence: 441,15,belangen,I-expression
441,Sentence: 441,16,.,O
442,Sentence: 442,1,Het,B-holder
442,Sentence: 442,2,nutsbedrijf,I-holder
442,Sentence: 442,3,heeft,B-expression
442,Sentence: 442,4,de,I-expression
442,Sentence: 442,5,ambitie,I-expression
442,Sentence: 442,6,om,I-expression
442,Sentence: 442,7,er,O
442,Sentence: 442,8,een,B-target
442,Sentence: 442,9,nieuwe,I-target
442,Sentence: 442,10,stoom,I-target
442,Sentence: 442,11,-,I-target
442,Sentence: 442,12,en,I-target
442,Sentence: 442,13,gascentrale,I-target
442,Sentence: 442,14,met,I-target
442,Sentence: 442,15,een,I-target
442,Sentence: 442,16,capaciteit,I-target
442,Sentence: 442,17,tot,I-target
442,Sentence: 442,18,870,I-target
442,Sentence: 442,19,MW,I-target
442,Sentence: 442,20,te,I-target
442,Sentence: 442,21,bouwen,I-target
442,Sentence: 442,22,.,O
443,Sentence: 443,1,Of,O
443,Sentence: 443,2,inzet,O
443,Sentence: 443,3,van,O
443,Sentence: 443,4,HT,O
443,Sentence: 443,5,warmtenetten,O
443,Sentence: 443,6,die,B-target
443,Sentence: 443,7,ons,O
443,Sentence: 443,8,niet,B-expression
443,Sentence: 443,9,vooruit,I-expression
443,Sentence: 443,10,helpen,I-expression
443,Sentence: 443,11,...,O
448,Sentence: 448,1,Kosten,B-target
448,Sentence: 448,2,voor,I-target
